Filename	Prep_Mandarin	Prep_original	Mandarin	Original	Engilsh_Parse	Original_Parse
./CHILDES_Mandarin/Zhou1/ld26m.cha	gei3=for	给	how for it sleep	怎么 给 它 睡觉	for it sleep	给 它 睡觉
./CHILDES_Mandarin/Zhou1/ld26m.cha	gei3=for	给	group story for I listen	编 个 故事 给 我们 听	I listen	给 我们 听
./CHILDES_Mandarin/Zhou1/ld26m.cha	zai4=at	在	later at road above again bump arrive who	后来 小明明 在 路 上 又 碰 到 谁 了	road above arrive	在 路 碰
./CHILDES_Mandarin/Zhou1/ld26m.cha	zai4=at	在	you again speak small obviously at nursery_school all do what	你 再 讲 小 明明 在 托儿所 都 干 什么	at nursery_school	在 托儿所
./CHILDES_Mandarin/Zhou1/ld26m.cha	dao4=up_until	到	small obviously forenoon all up_until which go	小 明明 上午 都 到 哪儿 去 了	forenoon all up_until which go	上午 都 到 哪儿 去 了
./CHILDES_Mandarin/Zhou1/cs26c.cha	zai4=at	在	put_piece_together at this above	拼 在 这 个 上面	put_piece_together at above	拼 在 个 上面
./CHILDES_Mandarin/Zhou1/cs26c.cha	wang3=go_toward	往	still should go_toward above insert	小宇 还 要 往 上 插 呀	above insert	往 上 插
./CHILDES_Mandarin/Zhou1/cs26c.cha	gen1=with	跟	with mother look still_more put_up what	跟 妈妈 看看 还要 搭 什么	with mother look	跟 妈妈 看看
./CHILDES_Mandarin/Zhou1/cs26c.cha	wang3=go_toward	往	yelp still is go_toward above push	哟 还 是 往 上 推 啊	go_toward above push	往 上 推
./CHILDES_Mandarin/Zhou1/cs26c.cha	zai4=at	在	so you put_up at mother above	那 你 搭 在 妈妈 上面	put_up at mother above	搭 在 妈妈 上面
./CHILDES_Mandarin/Zhou1/cs26c.cha	zai4=at	在	so you put_up at mother above	那 你 搭 在 妈妈 上面	put_up at mother above	搭 在 妈妈 上面
./CHILDES_Mandarin/Zhou1/cs26c.cha	gen1=with	跟	with mother speak this is what thing	跟 妈妈 讲 这 是 什么 东西 啊	with mother speak	跟 妈妈 讲
./CHILDES_Mandarin/Zhou1/cs26c.cha	gen1=with	跟	with mother speak small bear	跟 妈妈 讲 小 熊	with mother speak	跟 妈妈 讲
./CHILDES_Mandarin/Zhou1/cs26c.cha	gei3=for	给	mother for you unscrew	妈妈 给 你 打开	for you unscrew	给 你 打开
./CHILDES_Mandarin/Zhou1/cs26c.cha	gei3=for	给	you speak for mother listen	你 讲 给 妈妈 听	for mother listen	给 妈妈 听
./CHILDES_Mandarin/Zhou1/cs26c.cha	zai4=at	在	it at together play right	它们 在 一起 玩 是不是 啊	at together play	在 一起 玩
./CHILDES_Mandarin/Zhou1/cs26c.cha	gei3=for	给	that mother also so_such for you	那 妈妈 也 这样子 给 你	mother so_such for you	妈妈 这样子 给 你
./CHILDES_Mandarin/Zhou1/cs26c.cha	gei3=for	给	mother for you look	妈妈 给 你 看	for you look	给 你 看
./CHILDES_Mandarin/Zhou1/cs26c.cha	gei3=for	给	object_marker green box hold manage for you look	把 绿 盒子 拿 过来 给 你 看看	for you look	给 你 看看
./CHILDES_Mandarin/Zhou1/cs26c.cha	gei3=for	给	mother for you hold go_out ball come	妈妈 给 你 拿 出 球 来	for you hold	给 你 拿
./CHILDES_Mandarin/Zhou1/cs26c.cha	gei3=for	给	mother again for you search stretch paper okay	妈妈 再 给 你 找 张 纸 好不好	again for search stretch	再 给 找 张
./CHILDES_Mandarin/Zhou1/cs26c.cha	gei3=for	给	mother for you draw one okay	妈妈 给 你 画 一 个 好不好	for you draw	给 你 画
./CHILDES_Mandarin/Zhou1/cs26c.cha	gei3=for	给	mother for you draw one	妈妈 给 你 画 一 个	for you draw	给 你 画
./CHILDES_Mandarin/Zhou1/cs26c.cha	gen1=with	跟	this baby with you same	这 娃娃 跟 你 一样 吗	baby with same	娃娃 跟 一样 吗
./CHILDES_Mandarin/Zhou1/cs26c.cha	zai4=at	在	baby mouth at where	娃娃 的 嘴巴 在 哪里	at where	嘴巴 在 哪里
./CHILDES_Mandarin/Zhou1/cs26c.cha	zai4=at	在	you hold at hand inside pen is what color	你 拿 在 手 里 的 笔 是 什么 颜色	hold at hand inside	拿 在 手 里
./CHILDES_Mandarin/Zhou1/cs20g.cha	gei3=for	给	I back Tang_poetry for familiar_mothers_sister listen	我们 背 首 唐诗 给 阿姨 听	familiar_mothers_sister listen	给 阿姨 听
./CHILDES_Mandarin/Zhou1/cs20g.cha	zai4=at	在	actually at here	倒 在 这里 呀	actually at here	倒 在 这里 呀
./CHILDES_Mandarin/Zhou1/cs20g.cha	gei3=for	给	oven_broil for familiar_mothers_sister look suggestion	烧 给 阿姨 看 好吧	for familiar_mothers_sister look	给 阿姨 看
./CHILDES_Mandarin/Zhou1/cs20g.cha	gen1=with	跟	with mother same arrange good	跟 妈妈 一样 摆 好	with mother same arrange	跟 妈妈 一样 摆
./CHILDES_Mandarin/Zhou1/cs20g.cha	zai4=at	在	arrange at what place	摆 在 啥 地方 呀	arrange at place	摆 在 地方
./CHILDES_Mandarin/Zhou1/cs20g.cha	zai4=at	在	arrange at this inside	摆 在 这 里头 呀	arrange at inside	摆 在 里头
./CHILDES_Mandarin/Zhou1/cs20g.cha	gen1=with	跟	with mother together back	跟 妈妈 一道 背	with back	跟 背
./CHILDES_Mandarin/Zhou1/cs20g.cha	gen1=with	跟	with mother together back poem suggestion	跟 妈妈 一道 背 诗 好吧	with mother back	跟 妈妈 背
./CHILDES_Mandarin/Zhou1/cs20g.cha	gen1=with	跟	with mother together back poem suggestion	跟 妈妈 一道 背 诗 好吧	with mother back	跟 妈妈 背
./CHILDES_Mandarin/Zhou1/cs20g.cha	gen1=with	跟	with mother back	跟 妈妈 背	with mother back	跟 妈妈 背
./CHILDES_Mandarin/Zhou1/cs20g.cha	gen1=with	跟	Allah with mother sing nursery_rhymes suggestion	阿拉 跟 妈妈 唱 儿歌 好吧	with mother nursery_rhymes	跟 妈妈 儿歌
./CHILDES_Mandarin/Zhou1/cs20g.cha	gen1=with	跟	you with mother together sit	你 跟 妈妈 一道 坐	with sit	跟 坐
./CHILDES_Mandarin/Zhou1/cs20g.cha	gen1=with	跟	with mother together	跟 妈妈 一道	with mother together	跟 妈妈 一道
./CHILDES_Mandarin/Zhou1/cs20g.cha	gen1=with	跟	with mother you clap I clap suggestion	跟 妈妈 你 拍 我 拍 好吧	with mother clap	跟 妈妈 拍
./CHILDES_Mandarin/Zhou1/cs20g.cha	gen1=with	跟	with mother count same	跟 妈妈 数 一样 的	with mother count	跟 妈妈 数
./CHILDES_Mandarin/Zhou1/cs20g.cha	gen1=with	跟	with mother sing song suggestion	跟 妈妈 唱 歌 好吧	with mother song	跟 妈妈 歌
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	make_success put at together	圆圆 的 放 在 一起	at together	放 在 一起
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	small wheel at where	小 轮子 在 哪里	wheel at where	轮子 在 哪里
./CHILDES_Mandarin/Zhou1/cs26e.cha	cong2=from	从	from this_side	从 这边	from this_side	从 这边
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	put at together	放 在 一起	put at together	放 在 一起
./CHILDES_Mandarin/Zhou1/cs26e.cha	gei3=for	给	for small bear put_on woollen_sweater okay	给 小 熊 穿 毛衣 好不好	for bear put_on	给 熊 穿
./CHILDES_Mandarin/Zhou1/cs26e.cha	gei3=for	给	small upper_arm for small bear extend one activity	小 膀子 给 小 熊 伸 一 下	for bear extend	给 熊 伸
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	at where open	在 哪里 开 呀	at where open	在 哪里 开 呀
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	okay at here open	噢 在 这里 开	okay at here open	噢 在 这里 开
./CHILDES_Mandarin/Zhou1/cs26e.cha	gei3=for	给	for you hold stretch paper	给 你 拿 张 纸	for hold paper	给 拿 纸
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	you at paper above write written_character okay	你 在 纸头 上 写 字 好不好	at paper above write	在 纸头 上 写
./CHILDES_Mandarin/Zhou1/cs26e.cha	gei3=for	给	should not should speak story for you listen	要 不 要 讲 故事 给 你 听	for you listen	给 你 听
./CHILDES_Mandarin/Zhou1/cs26e.cha	cong2=from	从	from that_side open	从 那边 开 呀	from that_side open	从 那边 开 呀
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	hand at which side	手 在 哪 边	at which side	在 哪 边
./CHILDES_Mandarin/Zhou1/cs26e.cha	cong2=from	从	from there open	从 那儿 开	from there open	从 那儿 开
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	it hand at where	它 的 手 在 哪里 呀	at where	手 在 哪里 呀
./CHILDES_Mandarin/Zhou1/cs26e.cha	gen1=with	跟	it with alike small toy not same correct	它 跟 一般 的 小 玩具 不 一样 对不对	with alike not	跟 一般 玩具
./CHILDES_Mandarin/Zhou1/cs26e.cha	dui4=toward	对	just is toward that_side toy have interest	就 是 对 那边 玩具 有 兴趣	is toward interest	是 对 兴趣
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	I at here play okay	我们 在 这儿 玩 好不好	at here play	在 这儿 玩
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	it foot at where	它 的 脚 在 哪里	at where	脚 在 哪里
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	foot at where	脚 在 哪里	foot at where	脚 在 哪里
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	foot at which	变形金刚 的 脚 在 哪儿	which	脚 在 哪儿
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	head at where	头 在 哪里	head at where	头 在 哪里
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	small bear to_stand at rubber_ball above side correct	小 熊 站 在 皮球 上 边 对不对	to_stand at rubber_ball	站 在 皮球
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	you only can at this_side look one activity	你 只 能 在 这边 看 一 下	at this_side look	在 这边 看
./CHILDES_Mandarin/Zhou1/cs26e.cha	zai4=at	在	you at this_side look much clear	你 在 这边 看 的 很 清楚	at this_side look	在 这边 看
./CHILDES_Mandarin/Zhou1/cs32c.cha	gei3=for	给	for small bear go_up given_name	给 小 熊 起 个 名字 吧	for bear go_up	给 熊 起 名字 吧
./CHILDES_Mandarin/Zhou1/cs32c.cha	gei3=for	给	for small bear go_up given_name	给 小 熊 起 个 名字 吧	for bear go_up	给 熊 起 名字 吧
./CHILDES_Mandarin/Zhou1/cs32c.cha	zai4=at	在	install at what box inside	变形金刚 装 在 什么 盒子 里 的	at what	装 在 里
./CHILDES_Mandarin/Zhou1/cs32c.cha	gei3=for	给	for familiar_mothers_sister look look	给 阿姨 看 看	for familiar_mothers_sister look look	给 阿姨 看 看
./CHILDES_Mandarin/Zhou1/cs32c.cha	zai4=at	在	sun have not have at smile	太阳 有 没 有 在 笑 呀	have at smile	有 在 笑
./CHILDES_Mandarin/Zhou1/cs32c.cha	zai4=at	在	mother ask you at class go_up sign is what	妈妈 问 你 在 班 上 标记 是 什么	ask at class	问 在 班
./CHILDES_Mandarin/Zhou1/cs32c.cha	zai4=at	在	small bear all at sleep	小 熊 都 在 睡觉 了	at sleep	在 睡觉
./CHILDES_Mandarin/Zhou1/cs32c.cha	zai4=at	在	you at this play time very grow	你 在 这 玩 的 时间 太 长 了 吧	at this play	在 这 玩 长
./CHILDES_Mandarin/Zhou1/cs32c.cha	zai4=at	在	at which	在 哪儿	at which	在 哪儿
./CHILDES_Mandarin/Zhou1/cs32c.cha	zai4=at	在	this put at box inside	这 个 放 在 盒子 里	at box inside	放 在 盒子 里
./CHILDES_Mandarin/Zhou1/cs26b.cha	gei3=for	给	again for you search one	再 给 你 找 一 个	for you search	给 你 找
./CHILDES_Mandarin/Zhou1/cs26b.cha	gen1=with	跟	this with who same	这 个 跟 谁 一样 啊	who same	跟 谁 一样
./CHILDES_Mandarin/Zhou1/cs26b.cha	gei3=for	给	again for you this	再 给 你 这 个	again for you	再 给 你 个
./CHILDES_Mandarin/Zhou1/cs26b.cha	gei3=for	给	I for hold you use vigor	我 给 拿 着 你 用 劲 啊	for hold you use vigor	给 拿 着 你 用
./CHILDES_Mandarin/Zhou1/cs26b.cha	bi3=compared_with	比	you tall still compared_with I tall	你 的 高 还 比 我 高 啊	still compared_with I	高 还 比 高
./CHILDES_Mandarin/Zhou1/cs26b.cha	zai4=at	在	put above put at here	放 上面 放 在 这儿	put at here	放 在 这儿
./CHILDES_Mandarin/Zhou1/cs26b.cha	gen1=with	跟	is fault with you same	变形金刚 是 不是 跟 你 的 一样 的	is with you same	变形金刚 不是 跟 你 的 一样 的
./CHILDES_Mandarin/Zhou1/cs26b.cha	gen1=with	跟	it is fault with you same	它 是 不是 跟 你 的 一样 的	fault with you same	不是 跟 你 的 一样 的
./CHILDES_Mandarin/Zhou1/cs26b.cha	zai4=at	在	it ear at where	它 耳朵 在 哪里	ear at where	耳朵 在 哪里
./CHILDES_Mandarin/Zhou1/cs26b.cha	zai4=at	在	so it nose and eye at where	那 它 的 鼻子 和 眼睛 在 哪里	and where	鼻子 在 哪里
./CHILDES_Mandarin/Zhou1/cs26b.cha	gei3=for	给	hand how for sneak_thief steal_away	手 怎么 给 小偷 偷走 了 呢	for sneak_thief steal_away	给 小偷 偷走
./CHILDES_Mandarin/Zhou1/cs26b.cha	zai4=at	在	painting_brush at which	画笔 在 哪	painting_brush at which	画笔 在 哪
./CHILDES_Mandarin/Zhou1/cs26b.cha	zai4=at	在	nine that curve at below	九 那 个 弯弯 的 在 下面	below	的 在 下面
./CHILDES_Mandarin/Zhou1/cs20f.cha	gei3=for	给	mother saute shrimp for you eat	妈妈 炒 虾子 给 你 吃	for you eat	给 你 吃
./CHILDES_Mandarin/Zhou1/cs20f.cha	an4=according_to	按	according_to one press	按 一 按	according_to one press	按 一 按
./CHILDES_Mandarin/Zhou1/cs20f.cha	zai4=at	在	at below look what	在 下面 看 什么	at below look	在 下面 看
./CHILDES_Mandarin/Zhou1/cs20f.cha	cong2=from	从	from above open	从 上面 开	from above open	从 上面 开
./CHILDES_Mandarin/Zhou1/cs20f.cha	zai4=at	在	not should draw at hand above	呀 不 要 画 在 手 上	at hand above	画 在 手 上
./CHILDES_Mandarin/Zhou1/cs20f.cha	zai4=at	在	draw at paper above	画 在 纸 上	draw at paper above	画 在 纸 上
./CHILDES_Mandarin/Zhou1/cs20f.cha	zai4=at	在	draw at paper above	画 在 纸头 上面	draw at paper above	画 在 纸头 上面
./CHILDES_Mandarin/Zhou1/cs20f.cha	zai4=at	在	dont at this above painting	别 在 这 上面 画 呀	dont at painting	别 在 画 呀
./CHILDES_Mandarin/Zhou1/cs20f.cha	zai4=at	在	not can at this above draw	不 能 在 这 上面 画	can at draw	能 在 画
./CHILDES_Mandarin/Zhou1/cs20f.cha	zai4=at	在	you at this above draw small drake	你 在 这 上面 画 小 鸭子	at above draw	在 上面 画
./CHILDES_Mandarin/Zhou1/cs20f.cha	gen1=with	跟	mother with you speak story	妈妈 跟 你 讲 故事	with you speak	跟 你 讲
./CHILDES_Mandarin/Zhou1/cs20f.cha	dui4=toward	对	you toward this not feel interest	你 对 这 个 不 感 兴趣	toward this interest	对 这 感
./CHILDES_Mandarin/Zhou1/cs20n.cha	zai4=at	在	at here open	在 这儿 开	at here open	在 这儿 开
./CHILDES_Mandarin/Zhou1/cs20n.cha	gei3=for	给	mother hold for you	妈妈 拿 给 你 呀	hold for you	拿 给 你
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	for you	给 你	for you	给 你
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	ox object_marker ball for mother	牛牛 把 球 给 妈妈	ball for mother	球 给 妈妈
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	come object_marker ball for mother	来 把 球 给 妈妈	come for mother	来 给 妈妈
./CHILDES_Mandarin/Zhou1/cs14i.cha	dao4=up_until	到	come_on up_until here come_on	来 到 这儿 来	come_on up_until here come_on	来 到 这儿 来
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	hold come_forward for mother	拿 出来 给 妈妈	come_forward for mother	出来 给 妈妈
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	okay hold one pen for mother	噢 拿 一 支 笔 给 妈妈	hold mother	拿 给 妈妈
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	again hold one pen for mother	再 拿 一 支 笔 给 妈妈	hold mother	拿 给 妈妈
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	okay again hold one for mother	噢 再 拿 一 支 给 妈妈	hold mother	拿 给 妈妈
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	come for you book	来 给 你 书	come for book	来 给 书
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	ox flip book for mother look	牛牛 翻 书 给 妈妈 看	for mother look	给 妈妈 看
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	ox object_marker ball for mother	牛牛 把 球 给 妈妈	ball for mother	球 给 妈妈
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	for husbands_father look	给 阿公 看	for husbands_father look	给 阿公 看
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	for husbands_father look	给 阿公 看	for husbands_father look	给 阿公 看
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	come for you	来 给 你	come for you	来 给 你
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	baby object_marker great box for you	宝宝 把 大 盒子 给 你	box for you	盒子 给 你
./CHILDES_Mandarin/Zhou1/cs14i.cha	zai4=at	在	chant grandmother at there	哦 阿婆 在 那儿	grandmother at there	阿婆 在 那儿
./CHILDES_Mandarin/Zhou1/cs14i.cha	zai4=at	在	maternal_uncle maternal_uncle at which	阿舅 呢 阿舅 在 哪儿	at which	阿舅 在 哪儿
./CHILDES_Mandarin/Zhou1/cs14i.cha	zai4=at	在	chant maternal_uncle also at there	哦 阿舅 也 在 那儿	chant maternal_uncle also at there	哦 阿舅 也 在 那儿
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	speak foreign_language for mother listen	讲 外语 给 妈妈 听	for mother listen	给 妈妈 听
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	speak foreign_language for mother listen	讲 外语 给 妈妈 听	for mother listen	给 妈妈 听
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	speak foreign_language for mother listen	讲 外语 给 妈妈 听	for mother listen	给 妈妈 听
./CHILDES_Mandarin/Zhou1/cs14i.cha	gei3=for	给	come carry this for grandmother go	来 拎 着 这 个 给 阿婆 去	carry go	拎 给 阿婆
./CHILDES_Mandarin/Zhou1/cs14i.cha	cong2=from	从	I from that_side go_away manage	我们 从 那边 走 过来	from that_side manage	从 那边 过来
./CHILDES_Mandarin/Zhou1/cs14i.cha	dao4=up_until	到	go_away up_until grandmother there go	走 到 阿婆 那儿 去	up_until grandmother there	到 阿婆 那儿
./CHILDES_Mandarin/Zhou1/cs14i.cha	xiang4=to	向	to behind turn	向 后 转	to behind turn	向 后 转
